breakdown,breakdown_value,sig,impact,insight,insight_type,score,measure,iid,sid,fcpE_mds,fcpE_se,fcpE_iso,fcpE_tsne,x,y,rdcE_mds,rdcE_se,rdcE_iso,rdcE_tsne
name,Oscar Robertson,1.0,0.0370476329999999,top1,point,0.0370476329999999,PTS,303,182482,"[-0.06313647999421276, -0.19455108408786895]","[-0.0059460468173122595, -0.013294604402259966]","[0.0015173626786024435, 5.35486480777531e-05]","[-0.7102640867233276, 4.441640377044678]",-0.7102640867233276,4.441640377044678,"[-7.302334898411568, 2.1045022938924838]","[-0.0067307361641081075, 0.007671063158035295]","[0.6750871102374973, -0.4025571722993912]","[-1.2865791320800781, -2.824435234069824]"
lg_name,NBA,0.952209648,0.0255566679999999,attribution,point,0.024335306,PTS,153,25282,"[-0.08672896035449494, -0.2087354683459333]","[-0.005946046817312256, -0.013294604402259986]","[-0.020918560690118243, -0.0006504677943554449]","[-3.682443618774414, 4.953858375549316]",-3.682443618774414,4.953858375549316,"[-16.20183236101734, 7.411224763170349]","[-0.0067307361641081006, 0.007671063158035452]","[-12.5124250391835, 4.134810679460303]","[-1.8312383890151978, -6.04668664932251]"
lg_name,NBA,0.952209648,0.027845325,attribution,point,0.026514587,PTS,157,25273,"[-0.08636700140260821, -0.20520066165658019]","[-0.005946046817312254, -0.013294604402259966]","[-0.008189991944796197, -0.0031246166714156832]","[-3.544861078262329, 4.938742160797119]",-3.544861078262329,4.938742160797119,"[-10.630239828532856, 15.771409017948434]","[-0.006730736164108102, 0.0076710631580352686]","[0.9013854744205452, 36.16380375434625]","[-1.9478633403778076, -5.985838413238525]"
lg_name,NBA,0.8356255029999999,0.0296094979999999,attribution,point,0.024742452,PTS,161,25283,"[-0.0746420996897968, -0.21225752728807473]","[-0.0059460468173122664, -0.01329460440226001]","[0.022449517027843, -0.0008151173877974874]","[-4.363333225250244, 4.912487506866455]",-4.363333225250244,4.912487506866455,"[-21.184233873663675, 18.90421261957135]","[-0.006730736164108098, 0.007671063158035269]","[25.321824153157543, 2.609479490259759]","[-2.5489726066589355, -5.977632522583008]"
lg_name,NBA,0.840785039,0.0290373339999999,attribution,point,0.024414156,PTS,162,25275,"[-0.07964658902700095, -0.2120973681523865]","[-0.0059460468173122534, -0.013294604402259961]","[0.022033780951893074, -0.0008163161910659984]","[-4.16031551361084, 4.959775447845459]",-4.16031551361084,4.959775447845459,"[-20.724924110183522, 6.208454729235948]","[-0.006730736164108112, 0.007671063158035271]","[25.170615858864696, 2.6366601332327733]","[-1.595355749130249, -6.5401105880737305]"
lg_name,NBA,0.850178083,0.0298479,attribution,point,0.02537603,PTS,164,25281,"[-0.07132662457765798, -0.21211731136272685]","[-0.005946046817312267, -0.013294604402260013]","[-0.02541577859888502, -0.0016902202446709565]","[-4.382717132568359, 5.283864498138428]",-4.382717132568359,5.283864498138428,"[-20.87214575921987, 23.37336280489761]","[-0.006730736164108106, 0.0076710631580352824]","[-14.659274183064891, 18.499361260054126]","[-1.7047090530395508, -5.250256061553955]"
lg_name,NBA,0.952209648,0.0338530489999999,attribution,point,0.0322352,PTS,176,25276,"[-0.058476458851506014, -0.20370605591333288]","[-0.005946046817312261, -0.013294604402260024]","[-0.02559968091112418, -0.0017688166920025177]","[-2.9910624027252197, 5.809682846069336]",-2.9910624027252197,5.809682846069336,"[-5.3409137023158, 15.096105025199053]","[-0.006730736164108097, 0.007671063158035289]","[-14.705762707252767, 18.88713629611687]","[-0.7466995716094971, -6.111152648925781]"
lg_name,NBA,0.952209648,0.0271778,attribution,point,0.0258789629999999,PTS,180,25288,"[-0.07819075874436195, -0.20839151840383635]","[-0.005946046817312261, -0.01329460440225998]","[-0.008206333885475071, -0.0030959166229361235]","[-3.6077160835266113, 4.949545860290527]",-3.6077160835266113,4.949545860290527,"[-11.841938268405634, 7.696145093215269]","[-0.006730736164108101, 0.007671063158035144]","[0.8745083572485608, 36.006439231105844]","[-1.8060758113861084, -6.042571544647217]"
lg_name,NBA,0.952209648,0.029800219,attribution,point,0.028376056,PTS,190,25257,"[-0.0654354942763875, -0.20707587341882164]","[-0.005946046817312258, -0.013294604402259996]","[-0.025411535996241998, -0.001694202186276279]","[-3.3563156127929688, 4.616361618041992]",-3.3563156127929688,4.616361618041992,"[-15.545127502502705, 4.169688113876774]","[-0.0067307361641081006, 0.007671063158035276]","[-14.658690945705066, 18.494722959979654]","[-2.8121371269226074, -6.0765180587768555]"
lg_name,NBA,0.952209648,0.029228055,attribution,point,0.027831236,PTS,192,25259,"[-0.06920308822546802, -0.2065005256501229]","[-0.005946046817312252, -0.013294604402259982]","[-0.025385021666697673, -0.001685481874012845]","[-3.355283260345459, 4.851675987243652]",-3.355283260345459,4.851675987243652,"[-8.014302765211518, 10.757504028982645]","[-0.006730736164108092, 0.007671063158035276]","[-14.65163523174988, 18.43901701686273]","[-1.7307653427124023, -6.770852565765381]"
lg_name,NBA,0.838983502,0.028941973,attribution,point,0.0242818379999999,PTS,195,25262,"[-0.0845944981195001, -0.21110098847111725]","[-0.005946046817312251, -0.01329460440225996]","[0.022120888797942734, -0.0008146159879922684]","[-4.131799221038818, 5.101136684417725]",-4.131799221038818,5.101136684417725,"[-19.18760387701921, 22.267465466574183]","[-0.006730736164108116, 0.007671063158035274]","[25.165199154062975, 2.633321668804445]","[-1.4759374856948853, -5.685595989227295]"
