breakdown,breakdown_value,measure,sig,impact,insight,insight_type,score,iid,sid,fcpE_mds,fcpE_se,fcpE_iso,fcpE_tsne,x,y,rdcE_mds,rdcE_se,rdcE_iso,rdcE_tsne
Year,-1,CO2 (kt),0.281749274,0.041549227,Trend,Shape,0.011706465,11,8595,"[0.20435307291893537, -0.03240695733217495]","[0.005415763908574374, -0.005039816886118416]","[0.005670247851980602, 0.0009586541506336588]","[15.280187606811523, 19.161853790283203]",15.280187606811525,19.161853790283203,"[30.632626711399304, -74.46304721946001]","[0.005786439317735113, -0.0005319953173021863]","[-0.18445435027313065, -0.00520146858604322]","[7.362646102905273, 2.8464062213897705]"
Year,1999,CO2 (kt),0.999059666,0.041549227,Top1,Point,0.041510157,53,8595,"[0.18439684737802842, -0.08311022816626787]","[0.005415763908574372, -0.00503981688611841]","[0.005670247851980604, 0.0009586541506336571]","[15.280187606811523, 19.162046432495117]",15.280187606811525,19.16204643249512,"[30.632659336544176, -74.46303388376279]","[0.005786439317735116, -0.0005319953173021878]","[-0.18445435027313067, -0.00520146858604322]","[7.362640857696533, 2.846414804458618]"
Producer Type,Industrial Cogen,CO2 (kt),0.999965595,0.041549227,Top1,Point,0.041547798,57,8595,"[0.18439684737814607, -0.08311022816623102]","[0.005415763908574365, -0.005039816886118426]","[0.005670247851980603, 0.0009586541506336572]","[15.280189514160156, 19.162288665771484]",15.280189514160154,19.162288665771484,"[30.632626674052297, -74.46304723472595]","[0.0057864393177351195, -0.0005319953173022057]","[-0.18445435027313037, -0.005201468586043655]","[7.362646102905273, 2.8464064598083496]"
State,SC,CO2 (kt),0.999948649,0.041549227,Top1,Point,0.041547094,58,8595,"[0.2043530721717625, -0.032406955763724744]","[0.005415763908574361, -0.005039816886118415]","[0.005670247851980602, 0.0009586541506336581]","[15.280189514160156, 19.162126541137695]",15.280189514160154,19.16212654113769,"[30.63279810163999, -74.46297716237781]","[0.005786439317735118, -0.0005319953173021997]","[-0.1844543502731308, -0.005201468586042785]","[7.362640857696533, 2.846414804458618]"
Year,2002,CO2 (kt),1.0,0.041549227,Change Point,Shape,0.041549227,148,8595,"[0.18439684737801995, -0.08311022816627045]","[0.005415763908574368, -0.0050398168861184225]","[0.005670247851980603, 0.0009586541506336569]","[15.280184745788574, 19.16208267211914]",15.280184745788574,19.16208267211914,"[30.632626708752746, -74.46304722054184]","[0.005786439317735118, -0.000531995317302172]","[-0.184454350273131, -0.005201468586043655]","[7.362640857696533, 2.846445083618164]"
Year,1999,CO2 (kt),0.999066635,0.041549227,Outlier,Shape,0.041510447,178,8595,"[0.18439684739656614, -0.08311022816046296]","[0.005415763908574374, -0.005039816886118421]","[0.0056702478519806065, 0.0009586541506336563]","[15.28018856048584, 19.16200828552246]",15.28018856048584,19.16200828552246,"[30.63279758985799, -74.46297737157477]","[0.005786439317735107, -0.0005319953173021833]","[-0.18445435027313067, -0.00520146858604322]","[7.362640857696533, 2.846414804458618]"
Year,2003,SO2 kt,1.0,0.041549227,Change Point,Shape,0.041549227,436,8595,"[0.1843968473779524, -0.08311022816629166]","[0.005415763908574369, -0.0050398168861184285]","[0.005670247851980604, 0.0009586541506336566]","[15.28018856048584, 19.161672592163086]",15.28018856048584,19.161672592163086,"[30.632626682797802, -74.46304723115098]","[0.005786439317735115, -0.0005319953173021833]","[-0.18445435027313067, -0.005201468586043655]","[7.362645626068115, 2.8464064598083496]"
Year,1999,SO2 kt,0.9999959979999999,0.041549227,Outlier,Shape,0.041549061,486,8595,"[0.20435307216149493, -0.03240695574216737]","[0.005415763908574349, -0.005039816886118416]","[0.005670247851980603, 0.000958654150633658]","[15.280187606811523, 19.161911010742188]",15.280187606811525,19.161911010742188,"[30.63265933235465, -74.46303388547523]","[0.005786439317735116, -0.0005319953173021799]","[-0.18445435027313078, -0.005201468586043655]","[7.362646102905273, 2.8464062213897705]"
State,-1,CO2 (kt);SO2 kt,1.0,0.041549227,Clustering,Compound Shape,0.034797478,617,8595,"[0.18439684737781387, -0.08311022816633515]","[0.005415763908574373, -0.00503981688611843]","[0.0056702478519806004, 0.0009586541506336606]","[15.280187606811523, 19.162364959716797]",15.280187606811525,19.1623649597168,"[30.632627039629167, -74.46304708529475]","[0.005786439317735113, -0.0005319953173021754]","[-0.1844543502731307, -0.005201468586042785]","[7.362645626068115, 2.8464062213897705]"
Year,-1,CO2 (kt),0.485038442,0.0230829039999999,Trend,Shape,0.011196096,12,16235,"[0.19466216239910952, -0.06865477481209115]","[0.005415763908574371, -0.002699707125392493]","[0.00034508067773212514, 0.02449382927510937]","[8.220499992370605, 13.21579360961914]",8.220499992370605,13.21579360961914,"[13.210321405305889, -40.77982850604974]","[0.005786439317735122, -0.00016841411357123524]","[10.843210515652219, 0.8317600023580941]","[3.617943286895752, 10.902698516845703]"
Year,1995,CO2 (kt),1.0,0.0230829039999999,Change Point,Shape,0.0230829039999999,105,16235,"[0.19466216238660286, -0.0686547748231428]","[0.005415763908574361, -0.00269970712539247]","[0.00034508067773211744, 0.024493829275109385]","[8.22049617767334, 13.215561866760254]",8.22049617767334,13.215561866760256,"[10.557170189196365, -43.19268673320291]","[0.005786439317735109, -7.0112196990792e-05]","[10.84321051565222, 0.8317600023581028]","[3.6179962158203125, 10.902853012084961]"
Year,2000,SO2 kt,0.999387542,0.0230829039999999,Outlier,Shape,0.023068767,451,16235,"[0.19466216237991027, -0.06865477482905775]","[0.0054157639085743794, -0.0026997071253924768]","[0.0003450806777321282, 0.024493829275109378]","[8.220524787902832, 13.216239929199219]",8.220524787902832,13.21623992919922,"[10.556408199975074, -43.19376232589419]","[0.005786439317735114, -7.011219699081671e-05]","[10.843210515652226, 0.8317600023580993]","[3.6176819801330566, 10.90272331237793]"
Year,-1,CO2 (kt),0.618462476,0.0279424629999999,Trend,Shape,0.017281365,13,38,"[0.17954616374702584, -0.05303133671353905]","[0.005415763908574371, -0.005855478243643431]","[0.0056702478519806065, 0.0009586541506336553]","[4.6994476318359375, 8.536314010620117]",4.6994476318359375,8.536314010620117,"[39.18475882880933, -55.280229713466994]","[0.005786439317735117, -0.0006181236221419596]","[-0.1844543502731308, -0.00520146858604322]","[5.715651988983154, 14.736709594726562]"
Year,1995,CO2 (kt),1.0,0.0279424629999999,Change Point,Shape,0.0279424629999999,113,38,"[0.1795461636581443, -0.053031358276571655]","[0.005415763908574349, -0.0056467812961757445]","[0.005670247851980606, 0.0009586541506336584]","[4.701537609100342, 8.532854080200195]",4.701537609100342,8.532854080200195,"[39.18908808563431, -55.246435984030185]","[0.005786439317735121, -0.0006181236221419678]","[-0.18445435027313084, -0.00520146858604322]","[5.716720104217529, 14.734638214111328]"
Year,2008,CO2 (kt),0.88784466,0.0279424629999999,Outlier,Shape,0.024808566,162,38,"[0.1795461576186715, -0.05303289933864207]","[0.005415763908574378, -0.005902428588439804]","[0.005670247851980606, 0.0009586541506336572]","[4.698054790496826, 8.53447151184082]",4.698054790496826,8.53447151184082,"[39.184758828754184, -55.28022971388862]","[0.005786439317735121, -0.0006181236221419636]","[-0.18445435027313056, -0.00520146858604322]","[5.71252965927124, 14.718327522277832]"
Year,-1,SO2 kt,0.889962927,0.0279424629999999,Trend,Shape,0.024867756,328,38,"[0.1795461585316415, -0.053032654546200333]","[0.00541576390857437, -0.005902428588439813]","[0.005670247851980597, 0.0009586541506336524]","[4.698055267333984, 8.534391403198242]",4.6980552673339835,8.534391403198242,"[39.184758828877385, -55.280229712949456]","[0.005786439317735118, -0.0006181236221419674]","[-0.18445435027313076, -0.00520146858604322]","[5.710082530975342, 14.722505569458008]"
Year,2000,SO2 kt,1.0,0.0279424629999999,Change Point,Shape,0.0279424629999999,412,38,"[0.17954615759281567, -0.05303290636061832]","[0.005415763908574363, -0.005870452613843621]","[0.005670247851980602, 0.0009586541506336578]","[4.700024127960205, 8.536248207092285]",4.700024127960205,8.536248207092285,"[39.18475882889027, -55.280229712850264]","[0.0057864393177351125, -0.0006181236221419671]","[-0.18445435027313067, -0.005201468586043655]","[5.7169904708862305, 14.726873397827148]"
Year,1990,SO2 kt,0.922852042,0.0279424629999999,Outlier,Shape,0.025786759,461,38,"[0.17954615762232393, -0.05303289834730506]","[0.005415763908574372, -0.0058704526138436295]","[0.005670247851980602, 0.0009586541506336529]","[4.703033447265625, 8.534964561462402]",4.703033447265625,8.534964561462402,"[39.18905665646631, -55.24668886921213]","[0.00578643931773512, -0.0006181236221419681]","[-0.18445435027313087, -0.00520146858604322]","[5.714390754699707, 14.729840278625488]"
Year,-1,CO2 (kt),0.391450623,0.033968316,Trend,Shape,0.013296918000000001,14,16192,"[0.18622841339667143, -0.02589377708386643]","[0.005415763908574357, 0.004980290125091709]","[0.0056702478519806, 0.0009586541506336568]","[-2.0321719646453857, 4.296234130859375]",-2.0321719646453857,4.296234130859375,"[3.7683403093906573, -66.04000132392008]","[0.0057864393177351064, -0.0060780697545058035]","[-0.18445435027313065, -0.005201468586043655]","[4.0057196617126465, 22.759122848510742]"
Year,2008,CO2 (kt),1.0,0.033968316,Change Point,Shape,0.033968316,138,16192,"[0.16819114514251202, -0.0761206859784719]","[0.00541576390857436, 0.004980290125091711]","[0.0056702478519806004, 0.0009586541506336601]","[-2.0321950912475586, 4.296344757080078]",-2.0321950912475586,4.296344757080078,"[12.061800260829965, -71.61773616445844]","[0.005786439317735103, -0.006078069754505824]","[-0.18445435027313076, -0.00520146858604409]","[4.005726337432861, 22.759111404418945]"
Year,2004,CO2 (kt),0.970900497,0.033968316,Outlier,Shape,0.032979855,167,16192,"[0.18622941794360864, -0.02589359324387766]","[0.005415763908574351, 0.004980290125091701]","[0.005670247851980604, 0.0009586541506336582]","[-2.0323703289031982, 4.296070098876953]",-2.0323703289031982,4.296070098876953,"[3.7684918073751383, -66.04010022278719]","[0.005786439317735104, -0.006078069754505802]","[-0.18445435027313078, -0.005201468586044524]","[4.005718231201172, 22.759145736694336]"
Year,-1,SO2 kt,0.333322037,0.033968316,Trend,Shape,0.011322388000000001,300,16192,"[0.16819963332789067, -0.07613711714521693]","[0.005415763908574354, 0.004980290125091721]","[0.005670247851980602, 0.000958654150633655]","[-2.032390832901001, 4.296337127685547]",-2.032390832901001,4.296337127685547,"[12.061800260834351, -71.61773616446618]","[0.005786439317735101, -0.006078069754505822]","[-0.18445435027313078, -0.00520146858604322]","[4.005720138549805, 22.759119033813477]"
Year,2008,SO2 kt,1.0,0.033968316,Change Point,Shape,0.033968316,437,16192,"[0.18622937959565591, -0.02589360026034353]","[0.005415763908574357, 0.004980290125091706]","[0.005670247851980592, 0.0009586541506336559]","[-2.0323636531829834, 4.295872688293457]",-2.0323636531829834,4.295872688293457,"[12.061800260845938, -71.61773616448575]","[0.005786439317735104, -0.006078069754505828]","[-0.18445435027313034, -0.00520146858604322]","[4.005719184875488, 22.75912094116211]"
Year,1998,SO2 kt,0.9809923970000001,0.033968316,Outlier,Shape,0.033322659,468,16192,"[0.18622892085631335, -0.02589368420420629]","[0.005415763908574351, 0.004980290125091703]","[0.005670247851980603, 0.0009586541506336561]","[-2.032165765762329, 4.296006202697754]",-2.032165765762329,4.296006202697754,"[3.768492809123409, -66.04010087672634]","[0.0057864393177351064, -0.006078069754505817]","[-0.1844543502731304, -0.00520146858604409]","[4.005719184875488, 22.75911521911621]"
State,-1,CO2 (kt);SO2 kt,1.0,0.033968316,Clustering,Compound Shape,0.031673159,619,16192,"[0.16820125110125922, -0.07614025001237461]","[0.005415763908574364, 0.00498029012509172]","[0.005670247851980606, 0.0009586541506336568]","[-2.032362699508667, 4.296409606933594]",-2.032362699508667,4.296409606933594,"[12.061800260840384, -71.61773616447641]","[0.005786439317735106, -0.006078069754505802]","[-0.18445435027313062, -0.00520146858604322]","[4.005718231201172, 22.75908660888672]"
Year,-1,CO2 (kt),0.296847211,0.0577315579999999,Trend,Shape,0.017137452,15,1410,"[0.19423939792882705, -0.000873014696930372]","[0.005415763908574381, -0.008634368380596467]","[0.0056702478519805935, 0.0009586541506336562]","[-17.62368392944336, 25.113759994506836]",-17.62368392944336,25.11375999450684,"[56.3471561024351, -57.829268514199896]","[0.005786439317735119, -0.0007000290297803744]","[-0.18445435027313056, -0.00520146858604322]","[20.699792861938477, 18.11940574645996]"
Energy Source,Coal,CO2 (kt),0.999985421,0.0577315579999999,Top1,Point,0.0577307159999999,67,1410,"[0.19423939792885755, -0.0008730146969497214]","[0.005415763908574385, -0.008634368380596478]","[0.005670247851980604, 0.0009586541506336593]","[-17.342313766479492, 25.09600257873535]",-17.342313766479492,25.09600257873535,"[56.34715610243501, -57.829268514199995]","[0.005786439317735118, -0.0007000290297803758]","[-0.18445435027313084, -0.005201468586042785]","[20.5363712310791, 17.46286392211914]"
State,TX,CO2 (kt),1.0,0.0577315579999999,Top1,Point,0.0577315579999999,73,1410,"[0.19423939792885345, -0.0008730146969472054]","[0.0054157639085743725, -0.008634368380596464]","[0.005670247851980598, 0.0009586541506336568]","[-17.823707580566406, 24.54941749572754]",-17.823707580566406,24.54941749572754,"[56.34715610241405, -57.82926851423764]","[0.005786439317735107, -0.0007000290297803709]","[-0.18445435027313084, -0.005201468586042785]","[20.521543502807617, 17.950214385986328]"
Year,2007,CO2 (kt),1.0,0.0577315579999999,Change Point,Shape,0.0577315579999999,149,1410,"[0.19423939792886155, -0.000873014696952055]","[0.005415763908574369, -0.008634368380596464]","[0.0056702478519806004, 0.0009586541506336571]","[-17.253225326538086, 24.470182418823242]",-17.253225326538086,24.47018241882324,"[56.34715764473366, -57.82926573626779]","[0.005786439317735116, -0.0007000290297803726]","[-0.18445435027313084, -0.005201468586043655]","[21.211755752563477, 17.475603103637695]"
Year,2004,CO2 (kt),0.8969151890000001,0.0577315579999999,Outlier,Shape,0.0517803109999999,199,1410,"[0.19423939792862646, -0.0008730146968039232]","[0.005415763908574367, -0.008634368380596467]","[0.005670247851980602, 0.0009586541506336569]","[-17.818525314331055, 24.54136848449707]",-17.818525314331055,24.54136848449707,"[56.34715610243502, -57.82926851420003]","[0.005786439317735113, -0.0007000290297803721]","[-0.1844543502731305, -0.00520146858604322]","[20.468111038208008, 17.83460807800293]"
State,TX,CO2 (kt),0.546746313,0.0577315579999999,Attribution,Point,0.031564516,209,1410,"[0.1942393979288702, -0.0008730146969576118]","[0.005415763908574373, -0.008634368380596457]","[0.005670247851980602, 0.0009586541506336566]","[-17.794811248779297, 24.999774932861328]",-17.794811248779297,24.999774932861328,"[56.3471576484145, -57.82926572963822]","[0.005786439317735116, -0.0007000290297803737]","[-0.18445435027313026, -0.00520146858604322]","[20.825387954711914, 17.289443969726562]"
Energy Source,Coal,CO2 (kt),0.709152275,0.0577315579999999,Attribution,Point,0.040940466,241,1410,"[0.19423939792871167, -0.0008730146968576629]","[0.00541576390857437, -0.008634368380596457]","[0.005670247851980603, 0.0009586541506336579]","[-17.343080520629883, 25.096363067626953]",-17.343080520629886,25.096363067626953,"[56.347156101685776, -57.829268515549245]","[0.005786439317735114, -0.0007000290297803786]","[-0.18445435027313087, -0.005201468586043655]","[21.204959869384766, 17.979839324951172]"
Year,-1,SO2 kt,0.6860270940000001,0.0577315579999999,Trend,Shape,0.039605413,349,1410,"[0.1942393979288517, -0.0008730146969459985]","[0.005415763908574378, -0.00863436838059646]","[0.0056702478519806004, 0.0009586541506336569]","[-17.87774658203125, 24.820953369140625]",-17.87774658203125,24.820953369140625,"[56.347156102435044, -57.82926851419998]","[0.005786439317735114, -0.00070002902978038]","[-0.18445435027313076, -0.00520146858604322]","[20.54115867614746, 17.456668853759766]"
State,TX,SO2 kt,1.0,0.0577315579999999,Top1,Point,0.0577315579999999,361,1410,"[0.19423939792886047, -0.000873014696951475]","[0.0054157639085743664, -0.008634368380596464]","[0.005670247851980603, 0.0009586541506336578]","[-17.209928512573242, 24.520889282226562]",-17.209928512573242,24.52088928222656,"[56.34715610168926, -57.829268515543234]","[0.005786439317735115, -0.0007000290297803726]","[-0.18445435027313076, -0.005201468586043655]","[21.292152404785156, 17.77573585510254]"
Energy Source,Coal,SO2 kt,1.0,0.0577315579999999,Top1,Point,0.0577315579999999,368,1410,"[0.1942393979288515, -0.0008730146969457072]","[0.005415763908574376, -0.008634368380596466]","[0.005670247851980594, 0.0009586541506336568]","[-17.179161071777344, 24.947402954101562]",-17.179161071777347,24.94740295410156,"[56.34715610243502, -57.829268514199995]","[0.005786439317735123, -0.0007000290297803737]","[-0.18445435027313034, -0.005201468586043655]","[21.05055046081543, 17.299278259277344]"
Year,2007,SO2 kt,1.0,0.0577315579999999,Change Point,Shape,0.0577315579999999,427,1410,"[0.19423939792886327, -0.0008730146969532657]","[0.005415763908574355, -0.008634368380596462]","[0.005670247851980604, 0.000958654150633658]","[-17.6019344329834, 24.387413024902344]",-17.6019344329834,24.387413024902344,"[56.3471561016911, -57.82926851553941]","[0.005786439317735121, -0.0007000290297803643]","[-0.18445435027313062, -0.00520146858604322]","[20.454893112182617, 17.67530059814453]"
Year,2004,SO2 kt,0.9366982909999999,0.0577315579999999,Outlier,Shape,0.054077052,477,1410,"[0.1942393979288571, -0.0008730146969494244]","[0.005415763908574369, -0.008634368380596464]","[0.0056702478519806004, 0.0009586541506336558]","[-17.61749839782715, 25.11574935913086]",-17.61749839782715,25.11574935913086,"[56.34715610168883, -57.82926851554405]","[0.005786439317735119, -0.000700029029780376]","[-0.18445435027313084, -0.005201468586042785]","[21.21262550354004, 17.476694107055664]"
Energy Source,Coal,SO2 kt,0.9273714670000001,0.0577315579999999,Attribution,Point,0.0535386,521,1410,"[0.19423939792879497, -0.000873014696910072]","[0.005415763908574367, -0.008634368380596462]","[0.0056702478519806004, 0.0009586541506336585]","[-17.371984481811523, 24.401100158691406]",-17.371984481811527,24.40110015869141,"[56.34715610243506, -57.82926851419995]","[0.00578643931773511, -0.0007000290297803746]","[-0.18445435027313037, -0.00520146858604322]","[21.29029655456543, 17.78197479248047]"
State,TX,SO2 kt,0.807891597,0.0577315579999999,Attribution,Point,0.0466408409999999,522,1410,"[0.19423939792884715, -0.0008730146969431284]","[0.005415763908574362, -0.00863436838059646]","[0.0056702478519806, 0.0009586541506336557]","[-17.128204345703125, 24.757699966430664]",-17.128204345703125,24.757699966430664,"[56.34715610243506, -57.829268514199995]","[0.005786439317735121, -0.0007000290297803709]","[-0.1844543502731307, -0.00520146858604409]","[20.813079833984375, 17.291162490844727]"
State,-1,CO2 (kt);SO2 kt,1.0,0.0577315579999999,Clustering,Compound Shape,0.055669717,623,1410,"[0.19423939792885625, -0.0008730146969488645]","[0.005415763908574367, -0.008634368380596467]","[0.0056702478519806004, 0.0009586541506336608]","[-17.876628875732422, 24.82720375061035]",-17.876628875732422,24.82720375061035,"[56.34715610168568, -57.82926851554937]","[0.005786439317735116, -0.0007000290297803744]","[-0.18445435027313103, -0.005201468586043655]","[21.03029441833496, 18.109342575073242]"
State,-1,CO2 (kt);SO2 kt,0.9648264540000001,0.0577315579999999,Cross Measure Correlation,Compound,0.055700934,677,1410,"[0.1942393979288634, -0.0008730146969532777]","[0.005415763908574373, -0.008634368380596459]","[0.005670247851980598, 0.0009586541506336571]","[-17.60197639465332, 24.38742446899414]",-17.60197639465332,24.38742446899414,"[56.34715610243506, -57.829268514199995]","[0.005786439317735121, -0.0007000290297803744]","[-0.18445435027313067, -0.00520146858604322]","[20.699827194213867, 18.119426727294922]"
Year,-1,CO2 (kt);SO2 kt,0.560324348,0.0577315579999999,Cross Measure Correlation,Compound,0.032348398,696,1410,"[0.1942393979288627, -0.0008730146969528239]","[0.005415763908574376, -0.00863436838059646]","[0.0056702478519805935, 0.0009586541506336558]","[-17.1314697265625, 24.806732177734375]",-17.1314697265625,24.80673217773437,"[56.34715610168604, -57.82926851554864]","[0.0057864393177351064, -0.0007000290297803732]","[-0.1844543502731305, -0.005201468586043655]","[21.030872344970703, 18.10911750793457]"
Year,-1,CO2 (kt),0.516915211,0.041257654,Trend,Shape,0.021326709,16,16191,"[0.17442090971382382, -0.008962082213470704]","[0.005415763908574358, 0.002116945978322801]","[0.0056702478519806065, 0.0009586541506336536]","[1.8680634498596191, 0.016490139067173004]",1.8680634498596191,0.016490139067173004,"[50.08189417691226, -32.461601159826365]","[0.0057864393177351125, 0.009231362042081389]","[-0.18445435027313067, -0.00520146858604322]","[-1.3960269689559937, 25.211694717407227]"
State,CA,CO2 (kt),1.0,0.041257654,Top1,Point,0.041257654,50,16191,"[0.17442090971406274, -0.008962082213403107]","[0.005415763908574378, 0.0021169459783228067]","[0.005670247851980603, 0.0009586541506336553]","[1.8680970668792725, 0.01602027751505375]",1.8680970668792725,0.01602027751505375,"[50.081894176912066, -32.46160115982644]","[0.005786439317735123, 0.009231362042081399]","[-0.1844543502731308, -0.005201468586044524]","[-1.3960283994674683, 25.21166229248047]"
Year,1995,CO2 (kt),1.0,0.041257654,Change Point,Shape,0.041257654,136,16191,"[0.17442090971272486, -0.008962082213781319]","[0.005415763908574372, 0.0021169459783227937]","[0.005670247851980604, 0.0009586541506336549]","[1.86809241771698, 0.016482219099998474]",1.86809241771698,0.016482219099998474,"[50.08189417691226, -32.461601159826365]","[0.005786439317735112, 0.009231362042081394]","[-0.18445435027313056, -0.00520146858604322]","[-1.3960338830947876, 25.21161460876465]"
Year,2015,CO2 (kt),0.974759336,0.041257654,Outlier,Shape,0.040216283,195,16191,"[0.17442090971387464, -0.008962082213456265]","[0.005415763908574361, 0.0021169459783228063]","[0.005670247851980606, 0.0009586541506336567]","[1.8680709600448608, 0.01618320681154728]",1.8680709600448608,0.016183206811547283,"[50.08189417691216, -32.46160115982638]","[0.005786439317735115, 0.009231362042081389]","[-0.18445435027313087, -0.00520146858604409]","[-1.3960336446762085, 25.21161651611328]"
Year,1995,SO2 kt,1.0,0.041257654,Change Point,Shape,0.041257654,435,16191,"[0.17442090971375548, -0.008962082213489897]","[0.00541576390857437, 0.002116945978322806]","[0.0056702478519806004, 0.0009586541506336578]","[1.8680987358093262, 0.016628794372081757]",1.8680987358093264,0.016628794372081757,"[50.081894176912144, -32.461601159826415]","[0.00578643931773511, 0.009231362042081399]","[-0.18445435027313095, -0.00520146858604322]","[-1.3960330486297607, 25.21161651611328]"
Year,2012,SO2 kt,0.956930305,0.041257654,Outlier,Shape,0.039480699,495,16191,"[0.1744209097137967, -0.008962082213478467]","[0.0054157639085743526, 0.0021169459783228067]","[0.0056702478519806004, 0.0009586541506336569]","[1.8680635690689087, 0.016348116099834442]",1.8680635690689087,0.016348116099834442,"[50.08189417691216, -32.46160115982641]","[0.005786439317735112, 0.0092313620420814]","[-0.18445435027313062, -0.005201468586043655]","[-1.3960320949554443, 25.21169662475586]"
State,-1,CO2 (kt);SO2 kt,1.0,0.041257654,Clustering,Compound Shape,0.038238801,641,16191,"[0.17442090971391083, -0.00896208221344591]","[0.005415763908574378, 0.0021169459783228037]","[0.005670247851980604, 0.0009586541506336561]","[1.8680731058120728, 0.016499657183885574]",1.8680731058120728,0.016499657183885574,"[50.08189417691216, -32.46160115982641]","[0.005786439317735115, 0.00923136204208139]","[-0.18445435027313042, -0.00520146858604322]","[-1.396036148071289, 25.211618423461914]"
State,-1,CO2 (kt);SO2 kt,0.9565266809999999,0.041257654,Cross Measure Correlation,Compound,0.039464047,663,16191,"[0.17442090971395247, -0.008962082213434305]","[0.0054157639085743595, 0.002116945978322814]","[0.0056702478519806004, 0.0009586541506336544]","[1.86809241771698, 0.016134239733219147]",1.86809241771698,0.016134239733219147,"[50.08189417691216, -32.46160115982641]","[0.005786439317735115, 0.009231362042081392]","[-0.18445435027313065, -0.00520146858604322]","[-1.3960375785827637, 25.211618423461914]"
Year,-1,CO2 (kt),0.727638647,0.017154242,Trend,Shape,0.01248209,17,28,"[0.19503407312670454, -0.05078329197297989]","[0.005415763908574362, -0.0034528122200305155]","[0.0037794937071340532, -0.014215619543755388]","[3.3408164978027344, 14.243305206298828]",3.3408164978027344,14.243305206298828,"[20.516012984016523, -48.5330029091723]","[0.005786439317735116, -0.00048081971134141]","[10.800560021860145, 0.7892527149807359]","[0.0399634949862957, 11.470124244689941]"
Year,-1,CO2 (kt),0.8069196909999999,0.016182331,Trend,Shape,0.013057841,18,29,"[0.19611354325965144, -0.05066697711297834]","[0.005415763908574365, -0.003235324084048589]","[0.003919195673810929, -0.015048767162302218]","[3.075970411300659, 13.593191146850586]",3.0759704113006587,13.593191146850586,"[23.431653460543334, -51.591175269383044]","[0.005786439317735107, -0.00032847355344438046]","[9.382108432240464, 0.6469987113588095]","[0.8895588517189026, 10.251687049865723]"
Year,-1,SO2 kt,0.9353359440000001,0.016182331,Trend,Shape,0.015135916000000001,318,29,"[0.1961135533320264, -0.050666958699553816]","[0.005415763908574369, -0.003006920148034241]","[0.0039191956738109275, -0.015048767162302214]","[3.075741767883301, 13.593340873718262]",3.0757417678833012,13.593340873718262,"[23.431493071746296, -51.591564007456675]","[0.0057864393177351125, -0.0003284735534443828]","[9.382108432240464, 0.6469987113588077]","[0.8895581364631653, 10.252084732055664]"
Year,-1,CO2 (kt),1.0,0.0131208089999999,Trend,Shape,0.0131208089999999,19,16238,"[0.20095060147757102, -0.057806672340180505]","[0.005415763908574367, -0.004062068243857887]","[0.003546921729742358, 0.007073376059413713]","[4.9107441902160645, 14.08899211883545]",4.9107441902160645,14.08899211883545,"[26.665102216991965, -48.33519069102259]","[0.005786439317735118, -7.018335718060257e-05]","[16.198526496304268, 1.2098742182244089]","[0.9358897805213928, 11.535652160644531]"
Year,-1,CO2 (kt),0.5221543479999999,0.031246963,Trend,Shape,0.016315737,20,63,"[0.18636595464083483, -0.03435427286612365]","[0.005415763908574368, -0.007171915166368348]","[0.0056702478519805935, 0.0009586541506336605]","[-3.010098457336426, 21.911991119384766]",-3.0100984573364262,21.911991119384766,"[29.104921562663804, -67.39629284971579]","[0.00578643931773511, -0.0003777248722699473]","[-0.18445435027313067, -0.005201468586044524]","[10.146871566772461, 13.590941429138184]"
Year,1996,CO2 (kt),1.0,0.031246963,Change Point,Shape,0.031246963,114,63,"[0.18636596126607283, -0.03435427200106087]","[0.005415763908574367, -0.007171915166368349]","[0.005670247851980598, 0.0009586541506336573]","[-3.0100975036621094, 21.912269592285156]",-3.0100975036621094,21.91226959228516,"[29.10492156051711, -67.39629285041167]","[0.005786439317735118, -0.0003777248722699498]","[-0.18445435027313048, -0.00520146858604322]","[10.147157669067383, 13.591083526611328]"
Year,2011,CO2 (kt),0.90146158,0.031246963,Outlier,Shape,0.028167936,161,63,"[0.1863659694533326, -0.03435427093204611]","[0.005415763908574373, -0.007171915166368365]","[0.005670247851980602, 0.0009586541506336562]","[-3.0100979804992676, 21.912612915039062]",-3.010097980499268,21.912612915039066,"[26.532833095077592, -68.3247602515487]","[0.005786439317735114, -0.00037772487226994764]","[-0.1844543502731305, -0.00520146858604322]","[10.139533042907715, 13.596435546875]"
Year,-1,SO2 kt,0.611843029,0.031246963,Trend,Shape,0.019118236,322,63,"[0.18636596153993104, -0.034354271965303655]","[0.005415763908574366, -0.007171915166368361]","[0.005670247851980602, 0.0009586541506336569]","[-3.0100979804992676, 21.912878036499023]",-3.010097980499268,21.912878036499023,"[29.10492154694399, -67.39629285481546]","[0.005786439317735118, -0.00037772487226995046]","[-0.18445435027313078, -0.00520146858604409]","[10.146971702575684, 13.591097831726074]"
Year,2007,SO2 kt,1.0,0.031246963,Change Point,Shape,0.031246963,429,63,"[0.18636596915888898, -0.03435427097049207]","[0.005415763908574366, -0.00717191516636835]","[0.005670247851980594, 0.0009586541506336523]","[-3.0100982189178467, 21.912349700927734]",-3.0100982189178467,21.912349700927734,"[29.10492154115398, -67.39629285669409]","[0.005786439317735117, -0.0003777248722699467]","[-0.18445435027313092, -0.005201468586043655]","[10.14691162109375, 13.590906143188477]"
