sid,cid
5394,1621
6416,1621
7402,1621
8425,1621
9531,1621
10821,1621
12172,1621
13463,1621
14883,1621
16218,1621
17731,1621
19067,1621
20706,1621
22322,1621
24181,1621
25798,1621
27075,1621
27099,1621
27146,1621
27300,1621
27484,1621
27522,1621
27798,1621
28184,1621
28760,1621
28794,1621
28980,1621
29230,1621
29785,1621
29852,1621
30503,1621
31564,1621
32468,1621
33490,1621
34476,1621
35499,1621
36605,1621
37895,1621
39246,1621
40537,1621
41957,1621
43292,1621
44805,1621
46141,1621
47780,1621
49396,1621
51255,1621
52872,1621
0,1622
5,1622
66,1622
95,1622
406,1622
443,1622
713,1622
970,1622
1683,1622
1705,1622
1893,1622
1959,1622
2705,1622
2892,1622
3468,1622
4176,1622
5252,1622
6417,1622
7260,1622
8426,1622
9532,1622
10822,1622
12173,1622
13464,1622
14884,1622
16219,1622
17732,1622
19068,1622
20707,1622
22323,1622
24182,1622
25799,1622
27074,1622
27079,1622
27140,1622
27169,1622
27483,1622
27517,1622
27808,1622
28044,1622
28757,1622
28779,1622
28967,1622
29033,1622
29779,1622
29966,1622
30542,1622
31250,1622
32326,1622
33491,1622
34334,1622
35500,1622
36606,1622
37896,1622
39247,1622
40538,1622
41958,1622
43293,1622
44806,1622
46142,1622
47781,1622
49397,1622
51256,1622
52873,1622
0,1623
12,1623
68,1623
266,1623
402,1623
425,1623
718,1623
1386,1623
1682,1623
1701,1623
1896,1623
2370,1623
2694,1623
2752,1623
3419,1623
4491,1623
5383,1623
6418,1623
7391,1623
8427,1623
9501,1623
10823,1623
12142,1623
13465,1623
14885,1623
16220,1623
17733,1623
19069,1623
20708,1623
22324,1623
24183,1623
25800,1623
27074,1623
27086,1623
27142,1623
27340,1623
27476,1623
27499,1623
27792,1623
28460,1623
28756,1623
28775,1623
28970,1623
29444,1623
29768,1623
29826,1623
30493,1623
31565,1623
32457,1623
33492,1623
34465,1623
35501,1623
36575,1623
37897,1623
39216,1623
40539,1623
41959,1623
43294,1623
44807,1623
46143,1623
47782,1623
49398,1623
51257,1623
52874,1623
0,1624
26,1624
66,1624
116,1624
403,1624
449,1624
695,1624
809,1624
1683,1624
1721,1624
1893,1624
1981,1624
2695,1624
2779,1624
3387,1624
3653,1624
5135,1624
5554,1624
7143,1624
7563,1624
9154,1624
9813,1624
11795,1624
12455,1624
14440,1624
15175,1624
17288,1624
18024,1624
20138,1624
21174,1624
23613,1624
24650,1624
27074,1624
27100,1624
27140,1624
27190,1624
27477,1624
27523,1624
27769,1624
27883,1624
28757,1624
28795,1624
28967,1624
29055,1624
29769,1624
29853,1624
30461,1624
30727,1624
32209,1624
32628,1624
34217,1624
34637,1624
36228,1624
36887,1624
38869,1624
39529,1624
41514,1624
42249,1624
44362,1624
45098,1624
47212,1624
48248,1624
50687,1624
51724,1624
0,1625
33,1625
65,1625
132,1625
402,1625
488,1625
694,1625
1071,1625
1683,1625
1778,1625
1913,1625
2218,1625
2706,1625
2954,1625
3428,1625
3983,1625
5163,1625
6419,1625
7171,1625
8428,1625
9183,1625
10824,1625
11824,1625
13466,1625
14474,1625
16221,1625
17322,1625
19070,1625
20172,1625
22325,1625
23647,1625
25801,1625
27074,1625
27107,1625
27139,1625
27206,1625
27476,1625
27562,1625
27768,1625
28145,1625
28757,1625
28852,1625
28987,1625
29292,1625
29780,1625
30028,1625
30502,1625
31057,1625
32237,1625
33493,1625
34245,1625
35502,1625
36257,1625
37898,1625
38898,1625
40540,1625
41548,1625
43295,1625
44396,1625
46144,1625
47246,1625
49399,1625
50721,1625
52875,1625
0,1626
8,1626
66,1626
204,1626
403,1626
590,1626
695,1626
1387,1626
1683,1626
1769,1626
1893,1626
2260,1626
2695,1626
3048,1626
3387,1626
4492,1626
5229,1626
6420,1626
7237,1626
8429,1626
9272,1626
10825,1626
11913,1626
13467,1626
14564,1626
16222,1626
17412,1626
19071,1626
20277,1626
22326,1626
23752,1626
25802,1626
27075,1626
27119,1626
27149,1626
27408,1626
27487,1626
27716,1626
27821,1626
28461,1626
28761,1626
28843,1626
29005,1626
29534,1626
29802,1626
30260,1626
30566,1626
31566,1626
32469,1626
33494,1626
34477,1626
35503,1626
36607,1626
37899,1626
39248,1626
40541,1626
41960,1626
43296,1626
44808,1626
46145,1626
47783,1626
49400,1626
51258,1626
52876,1626
0,1627
16,1627
70,1627
170,1627
405,1627
533,1627
723,1627
969,1627
1682,1627
1706,1627
1904,1627
2049,1627
2714,1627
3105,1627
3486,1627
4493,1627
5195,1627
5637,1627
7203,1627
7646,1627
9253,1627
10007,1627
11894,1627
12649,1627
14545,1627
15965,1627
17393,1627
18814,1627
20579,1627
22327,1627
24054,1627
25803,1627
27074,1627
27090,1627
27145,1627
27244,1627
27479,1627
27607,1627
27809,1627
28043,1627
28756,1627
28780,1627
28978,1627
29123,1627
29788,1627
30179,1627
30560,1627
31567,1627
32269,1627
32711,1627
34277,1627
34720,1627
36327,1627
37081,1627
38968,1627
39723,1627
41619,1627
43039,1627
44467,1627
45888,1627
47653,1627
49401,1627
51128,1627
52877,1627
0,1628
5,1628
74,1628
137,1628
406,1628
443,1628
738,1628
1372,1628
1683,1628
1705,1628
1928,1628
2405,1628
2705,1628
2892,1628
3467,1628
4466,1628
5224,1628
6385,1628
7232,1628
8394,1628
9266,1628
10781,1628
11907,1628
13423,1628
14559,1628
16178,1628
17407,1628
19027,1628
20271,1628
22272,1628
23746,1628
25748,1628
27074,1628
27079,1628
27148,1628
27211,1628
27483,1628
27517,1628
27812,1628
28446,1628
28757,1628
28779,1628
29002,1628
29479,1628
29779,1628
29966,1628
30541,1628
31540,1628
32298,1628
33459,1628
34306,1628
35468,1628
36340,1628
37855,1628
38981,1628
40497,1628
41633,1628
43252,1628
44481,1628
46101,1628
47345,1628
49346,1628
50820,1628
52822,1628
0,1629
6,1629
74,1629
158,1629
404,1629
418,1629
711,1629
864,1629
1683,1629
1700,1629
1928,1629
2194,1629
2707,1629
2890,1629
3494,1629
3951,1629
5227,1629
5860,1629
7235,1629
7869,1629
9270,1629
10136,1629
11911,1629
12778,1629
14637,1629
15504,1629
17485,1629
18353,1629
20367,1629
21513,1629
23842,1629
24989,1629
27074,1629
27080,1629
27148,1629
27232,1629
27478,1629
27492,1629
27785,1629
27938,1629
28757,1629
28774,1629
29002,1629
29268,1629
29781,1629
29964,1629
30568,1629
31025,1629
32301,1629
32934,1629
34309,1629
34943,1629
36344,1629
37210,1629
38985,1629
39852,1629
41711,1629
42578,1629
44559,1629
45427,1629
47441,1629
48587,1629
50916,1629
52063,1629
0,1630
10,1630
66,1630
147,1630
403,1630
474,1630
695,1630
1004,1630
1683,1630
1698,1630
1893,1630
2017,1630
2695,1630
2808,1630
3387,1630
3879,1630
5135,1630
5782,1630
7143,1630
7791,1630
9154,1630
10057,1630
11795,1630
12699,1630
14440,1630
15420,1630
17288,1630
18269,1630
20138,1630
21426,1630
23613,1630
24902,1630
27074,1630
27084,1630
27140,1630
27221,1630
27477,1630
27548,1630
27769,1630
28078,1630
28757,1630
28772,1630
28967,1630
29091,1630
29769,1630
29882,1630
30461,1630
30953,1630
32209,1630
32856,1630
34217,1630
34865,1630
36228,1630
37131,1630
38869,1630
39773,1630
41514,1630
42494,1630
44362,1630
45343,1630
47212,1630
48500,1630
50687,1630
51976,1630
0,1631
16,1631
66,1631
179,1631
402,1631
500,1631
696,1631
903,1631
1682,1631
1706,1631
1897,1631
2068,1631
2694,1631
2858,1631
3422,1631
3759,1631
5158,1631
6421,1631
7166,1631
8430,1631
9178,1631
10826,1631
11819,1631
13468,1631
14484,1631
16223,1631
17332,1631
19072,1631
20184,1631
22328,1631
23659,1631
25804,1631
27074,1631
27090,1631
27140,1631
27253,1631
27476,1631
27574,1631
27770,1631
27977,1631
28756,1631
28780,1631
28971,1631
29142,1631
29768,1631
29932,1631
30496,1631
30833,1631
32232,1631
33495,1631
34240,1631
35504,1631
36252,1631
37900,1631
38893,1631
40542,1631
41558,1631
43297,1631
44406,1631
46146,1631
47258,1631
49402,1631
50733,1631
52878,1631
0,1632
6,1632
67,1632
178,1632
402,1632
471,1632
710,1632
1067,1632
1682,1632
1694,1632
1895,1632
2062,1632
2694,1632
2854,1632
3409,1632
4184,1632
5396,1632
6422,1632
7404,1632
8431,1632
9534,1632
10827,1632
12175,1632
13469,1632
14887,1632
16224,1632
17735,1632
19073,1632
20710,1632
22329,1632
24185,1632
25805,1632
27074,1632
27080,1632
27141,1632
27252,1632
27476,1632
27545,1632
27784,1632
28141,1632
28756,1632
28768,1632
28969,1632
29136,1632
29768,1632
29928,1632
30483,1632
31258,1632
32470,1632
33496,1632
34478,1632
35505,1632
36608,1632
37901,1632
39249,1632
40543,1632
41961,1632
43298,1632
44809,1632
46147,1632
47784,1632
49403,1632
51259,1632
52879,1632
0,1633
16,1633
69,1633
185,1633
406,1633
510,1633
727,1633
911,1633
1683,1633
1761,1633
1900,1633
2075,1633
2705,1633
2864,1633
3438,1633
3767,1633
5165,1633
5668,1633
7173,1633
7677,1633
9240,1633
9931,1633
11881,1633
12573,1633
14476,1633
15295,1633
17324,1633
18144,1633
20241,1633
21295,1633
23716,1633
24771,1633
27074,1633
27090,1633
27143,1633
27259,1633
27483,1633
27584,1633
27801,1633
27985,1633
28757,1633
28835,1633
28974,1633
29149,1633
29779,1633
29938,1633
30512,1633
30841,1633
32239,1633
32742,1633
34247,1633
34751,1633
36314,1633
37005,1633
38955,1633
39647,1633
41550,1633
42369,1633
44398,1633
45218,1633
47315,1633
48369,1633
50790,1633
51845,1633
0,1634
14,1634
74,1634
316,1634
405,1634
542,1634
757,1634
1388,1634
1682,1634
1704,1634
1912,1634
2461,1634
2714,1634
3020,1634
3541,1634
4494,1634
5156,1634
6423,1634
7164,1634
8432,1634
9535,1634
10828,1634
12176,1634
13470,1634
14465,1634
16225,1634
17313,1634
19074,1634
20711,1634
22330,1634
24186,1634
25806,1634
27074,1634
27088,1634
27148,1634
27409,1634
27479,1634
27717,1634
27831,1634
28462,1634
28756,1634
28803,1634
28986,1634
29535,1634
29788,1634
30261,1634
30615,1634
31568,1634
32230,1634
33497,1634
34238,1634
35506,1634
36609,1634
37902,1634
39250,1634
40544,1634
41539,1634
43299,1634
44387,1634
46148,1634
47785,1634
49404,1634
51260,1634
52880,1634
0,1635
9,1635
65,1635
142,1635
402,1635
445,1635
694,1635
841,1635
1682,1635
1737,1635
1892,1635
2012,1635
2694,1635
2798,1635
3386,1635
3686,1635
5261,1635
6424,1635
7269,1635
8433,1635
9315,1635
10829,1635
11956,1635
13471,1635
14618,1635
16226,1635
17466,1635
19075,1635
20343,1635
22331,1635
23818,1635
25807,1635
27074,1635
27083,1635
27139,1635
27317,1635
27476,1635
27519,1635
27768,1635
28406,1635
28756,1635
28811,1635
28966,1635
29484,1635
29768,1635
29872,1635
30460,1635
31475,1635
32368,1635
33498,1635
34376,1635
35507,1635
36433,1635
37903,1635
39074,1635
40545,1635
41742,1635
43300,1635
44590,1635
46149,1635
47480,1635
49405,1635
50955,1635
52881,1635
0,1636
4,1636
66,1636
81,1636
402,1636
416,1636
696,1636
772,1636
1683,1636
1739,1636
1893,1636
2093,1636
2706,1636
2801,1636
3423,1636
4180,1636
5158,1636
5871,1636
7166,1636
7880,1636
9178,1636
10149,1636
11819,1636
12791,1636
14468,1636
15802,1636
17316,1636
18651,1636
20166,1636
21835,1636
23641,1636
25311,1636
27074,1636
27078,1636
27140,1636
27155,1636
27476,1636
27490,1636
27770,1636
27846,1636
28757,1636
28825,1636
28967,1636
29167,1636
29780,1636
29978,1636
30497,1636
31569,1636
32232,1636
32945,1636
34240,1636
34954,1636
36252,1636
37223,1636
38893,1636
39865,1636
41542,1636
43301,1636
44390,1636
46150,1636
47240,1636
49406,1636
50715,1636
52882,1636
0,1637
24,1637
70,1637
149,1637
406,1637
447,1637
702,1637
1331,1637
1683,1637
1727,1637
1909,1637
2153,1637
2705,1637
3086,1637
3440,1637
4496,1637
5149,1637
6425,1637
7157,1637
8434,1637
9207,1637
10830,1637
11848,1637
13472,1637
14456,1637
16228,1637
17304,1637
19077,1637
20202,1637
22333,1637
23677,1637
25809,1637
27074,1637
27098,1637
27145,1637
27223,1637
27483,1637
27521,1637
27802,1637
28405,1637
28757,1637
28801,1637
28983,1637
29227,1637
29779,1637
30160,1637
30514,1637
31570,1637
32223,1637
33499,1637
34231,1637
35508,1637
36281,1637
37904,1637
38922,1637
40546,1637
41530,1637
43302,1637
44378,1637
46151,1637
47276,1637
49407,1637
50751,1637
52883,1637
0,1638
32,1638
67,1638
261,1638
402,1638
507,1638
710,1638
1296,1638
1683,1638
1734,1638
1899,1638
2268,1638
2706,1638
2963,1638
3407,1638
4334,1638
5126,1638
5986,1638
7134,1638
7995,1638
9158,1638
10627,1638
11799,1638
13269,1638
14431,1638
15649,1638
17279,1638
18498,1638
20180,1638
22077,1638
23655,1638
25553,1638
27074,1638
27106,1638
27141,1638
27335,1638
27476,1638
27581,1638
27784,1638
28463,1638
28757,1638
28808,1638
28973,1638
29536,1638
29780,1638
30037,1638
30481,1638
31571,1638
32200,1638
33500,1638
34208,1638
35509,1638
36232,1638
37905,1638
38873,1638
40547,1638
41505,1638
43303,1638
44353,1638
46152,1638
47374,1638
49408,1638
50849,1638
52884,1638
0,1639
27,1639
69,1639
336,1639
407,1639
591,1639
705,1639
1390,1639
1682,1639
1725,1639
1902,1639
2463,1639
2709,1639
3049,1639
3520,1639
4498,1639
5397,1639
6427,1639
7405,1639
8436,1639
9536,1639
10832,1639
12177,1639
13474,1639
14888,1639
16230,1639
17736,1639
19079,1639
20712,1639
22335,1639
24187,1639
25811,1639
27074,1639
27101,1639
27143,1639
27410,1639
27481,1639
27665,1639
27779,1639
28464,1639
28756,1639
28799,1639
28976,1639
29537,1639
29783,1639
30123,1639
30594,1639
31572,1639
32471,1639
33501,1639
34479,1639
35510,1639
36610,1639
37906,1639
39251,1639
40548,1639
41962,1639
43304,1639
44810,1639
46153,1639
47786,1639
49409,1639
51261,1639
52885,1639
0,1640
10,1640
70,1640
144,1640
404,1640
452,1640
712,1640
1238,1640
1683,1640
1698,1640
1909,1640
2014,1640
2707,1640
2906,1640
3408,1640
4230,1640
5141,1640
6160,1640
7149,1640
8169,1640
9161,1640
10484,1640
11802,1640
13126,1640
14447,1640
15862,1640
17295,1640
18711,1640
20145,1640
21904,1640
23620,1640
25380,1640
27074,1640
27084,1640
27145,1640
27218,1640
27478,1640
27526,1640
27786,1640
28312,1640
28757,1640
28772,1640
28983,1640
29088,1640
29781,1640
29980,1640
30482,1640
31304,1640
32215,1640
33234,1640
34223,1640
35243,1640
36235,1640
37558,1640
38876,1640
40200,1640
41521,1640
42936,1640
44369,1640
45785,1640
47219,1640
48978,1640
50694,1640
52454,1640
0,1641
5,1641
70,1641
164,1641
404,1641
417,1641
712,1641
994,1641
1683,1641
1705,1641
1909,1641
2108,1641
2707,1641
2818,1641
3408,1641
3866,1641
5141,1641
5771,1641
7149,1641
7780,1641
9161,1641
10043,1641
11802,1641
12685,1641
14447,1641
15405,1641
17295,1641
18254,1641
20145,1641
21411,1641
23620,1641
24887,1641
27074,1641
27079,1641
27145,1641
27238,1641
27478,1641
27491,1641
27786,1641
28068,1641
28757,1641
28779,1641
28983,1641
29182,1641
29781,1641
29892,1641
30482,1641
30940,1641
32215,1641
32845,1641
34223,1641
34854,1641
36235,1641
37117,1641
38876,1641
39759,1641
41521,1641
42479,1641
44369,1641
45328,1641
47219,1641
48485,1641
50694,1641
51961,1641
0,1642
6,1642
65,1642
195,1642
404,1642
418,1642
716,1642
930,1642
1682,1642
1694,1642
1892,1642
2094,1642
2697,1642
2745,1642
3420,1642
3787,1642
5155,1642
5747,1642
7163,1642
7756,1642
9175,1642
10017,1642
11816,1642
12659,1642
14464,1642
15768,1642
17312,1642
18617,1642
20162,1642
21796,1642
23637,1642
25272,1642
27074,1642
27080,1642
27139,1642
27269,1642
27478,1642
27492,1642
27790,1642
28004,1642
28756,1642
28768,1642
28966,1642
29168,1642
29771,1642
29819,1642
30494,1642
30861,1642
32229,1642
32821,1642
34237,1642
34830,1642
36249,1642
37091,1642
38890,1642
39733,1642
41538,1642
42842,1642
44386,1642
45691,1642
47236,1642
48870,1642
50711,1642
52346,1642
0,1643
6,1643
65,1643
195,1643
402,1643
471,1643
694,1643
1161,1643
1682,1643
1694,1643
1892,1643
2094,1643
2694,1643
2854,1643
3386,1643
4109,1643
5237,1643
6428,1643
7245,1643
8437,1643
9281,1643
10833,1643
11922,1643
13475,1643
14638,1643
16231,1643
17486,1643
19080,1643
20368,1643
22336,1643
23843,1643
25812,1643
27074,1643
27080,1643
27139,1643
27269,1643
27476,1643
27545,1643
27768,1643
28235,1643
28756,1643
28768,1643
28966,1643
29168,1643
29768,1643
29928,1643
30460,1643
31183,1643
32311,1643
33502,1643
34319,1643
35511,1643
36355,1643
37907,1643
38996,1643
40549,1643
41712,1643
43305,1643
44560,1643
46154,1643
47442,1643
49410,1643
50917,1643
52886,1643
0,1644
7,1644
66,1644
84,1644
404,1644
419,1644
699,1644
775,1644
1682,1644
1695,1644
1897,1644
1948,1644
2697,1644
2746,1644
3391,1644
3619,1644
5125,1644
5519,1644
7133,1644
7528,1644
9144,1644
9778,1644
11785,1644
12420,1644
14429,1644
15140,1644
17277,1644
17989,1644
20127,1644
21139,1644
23602,1644
24615,1644
27074,1644
27081,1644
27140,1644
27158,1644
27478,1644
27493,1644
27773,1644
27849,1644
28756,1644
28769,1644
28971,1644
29022,1644
29771,1644
29820,1644
30465,1644
30693,1644
32199,1644
32593,1644
34207,1644
34602,1644
36218,1644
36852,1644
38859,1644
39494,1644
41503,1644
42214,1644
44351,1644
45063,1644
47201,1644
48213,1644
50676,1644
51689,1644
0,1645
10,1645
70,1645
144,1645
403,1645
474,1645
717,1645
843,1645
1683,1645
1698,1645
1909,1645
2014,1645
2695,1645
2808,1645
3414,1645
3688,1645
5149,1645
5590,1645
7157,1645
7599,1645
9169,1645
9849,1645
11810,1645
12491,1645
14456,1645
15211,1645
17304,1645
18060,1645
20154,1645
21210,1645
23629,1645
24686,1645
27074,1645
27084,1645
27145,1645
27218,1645
27477,1645
27548,1645
27791,1645
27917,1645
28757,1645
28772,1645
28983,1645
29088,1645
29769,1645
29882,1645
30488,1645
30762,1645
32223,1645
32664,1645
34231,1645
34673,1645
36243,1645
36923,1645
38884,1645
39565,1645
41530,1645
42285,1645
44378,1645
45134,1645
47228,1645
48284,1645
50703,1645
51760,1645
0,1646
20,1646
66,1646
175,1646
404,1646
490,1646
699,1646
1232,1646
1682,1646
1714,1646
1897,1646
2155,1646
2697,1646
2829,1646
3391,1646
4228,1646
5398,1646
6429,1646
7406,1646
8438,1646
9537,1646
10834,1646
12178,1646
13476,1646
14889,1646
16232,1646
17737,1646
19081,1646
20713,1646
22337,1646
24188,1646
25813,1646
27074,1646
27094,1646
27140,1646
27249,1646
27478,1646
27564,1646
27773,1646
28306,1646
28756,1646
28788,1646
28971,1646
29229,1646
29771,1646
29903,1646
30465,1646
31302,1646
32472,1646
33503,1646
34480,1646
35512,1646
36611,1646
37908,1646
39252,1646
40550,1646
41963,1646
43306,1646
44811,1646
46155,1646
47787,1646
49411,1646
51262,1646
52887,1646
0,1647
29,1647
70,1647
193,1647
403,1647
466,1647
717,1647
924,1647
1683,1647
1738,1647
1909,1647
2089,1647
2695,1647
2799,1647
3414,1647
3781,1647
5297,1647
6430,1647
7305,1647
8439,1647
9363,1647
10835,1647
12004,1647
13477,1647
14732,1647
16233,1647
17580,1647
19082,1647
20491,1647
22338,1647
23966,1647
25814,1647
27075,1647
27122,1647
27144,1647
27368,1647
27487,1647
27624,1647
27820,1647
28465,1647
28761,1647
28870,1647
28990,1647
29400,1647
29802,1647
30029,1647
30565,1647
31573,1647
32433,1647
33504,1647
34441,1647
35513,1647
36612,1647
37909,1647
39253,1647
40551,1647
41870,1647
43307,1647
44718,1647
46156,1647
47788,1647
49412,1647
51263,1647
52888,1647
0,1648
6,1648
70,1648
172,1648
402,1648
471,1648
704,1648
957,1648
1682,1648
1694,1648
1904,1648
2053,1648
2694,1648
2854,1648
3398,1648
3820,1648
5195,1648
5689,1648
7203,1648
7698,1648
9221,1648
10359,1648
11862,1648
13001,1648
14545,1648
15738,1648
17393,1648
18587,1648
20253,1648
21764,1648
23728,1648
25240,1648
27074,1648
27080,1648
27145,1648
27246,1648
27476,1648
27545,1648
27778,1648
28031,1648
28756,1648
28768,1648
28978,1648
29127,1648
29768,1648
29928,1648
30472,1648
30894,1648
32269,1648
32763,1648
34277,1648
34772,1648
36295,1648
37433,1648
38936,1648
40075,1648
41619,1648
42812,1648
44467,1648
45661,1648
47327,1648
48838,1648
50802,1648
52314,1648
0,1649
6,1649
68,1649
83,1649
402,1649
471,1649
718,1649
1095,1649
1682,1649
1694,1649
1896,1649
1947,1649
2694,1649
2854,1649
3419,1649
4015,1649
5208,1649
6431,1649
7216,1649
8440,1649
9242,1649
10836,1649
11883,1649
13478,1649
14580,1649
16234,1649
17428,1649
19083,1649
20297,1649
22339,1649
23772,1649
25815,1649
27074,1649
27080,1649
27142,1649
27157,1649
27476,1649
27545,1649
27792,1649
28169,1649
28756,1649
28768,1649
28970,1649
29021,1649
29768,1649
29928,1649
30493,1649
31089,1649
32282,1649
33505,1649
34290,1649
35514,1649
36316,1649
37910,1649
38957,1649
40552,1649
41654,1649
43308,1649
44502,1649
46157,1649
47371,1649
49413,1649
50846,1649
52889,1649
0,1650
29,1650
69,1650
183,1650
403,1650
466,1650
722,1650
1094,1650
1683,1650
1738,1650
1900,1650
2235,1650
2695,1650
2799,1650
3424,1650
4014,1650
5165,1650
6005,1650
7173,1650
8014,1650
9185,1650
10296,1650
11826,1650
12938,1650
14476,1650
15672,1650
17324,1650
18521,1650
20174,1650
21690,1650
23649,1650
25166,1650
27074,1650
27103,1650
27143,1650
27257,1650
27477,1650
27540,1650
27796,1650
28219,1650
28757,1650
28812,1650
28974,1650
29331,1650
29769,1650
29873,1650
30498,1650
31161,1650
32239,1650
33079,1650
34247,1650
35088,1650
36259,1650
37370,1650
38900,1650
40012,1650
41550,1650
42746,1650
44398,1650
45595,1650
47248,1650
48764,1650
50723,1650
52240,1650
0,1651
6,1651
67,1651
178,1651
404,1651
418,1651
697,1651
1267,1651
1682,1651
1694,1651
1895,1651
2062,1651
2697,1651
2745,1651
3389,1651
4278,1651
5298,1651
6217,1651
7306,1651
8226,1651
9364,1651
10553,1651
12005,1651
13195,1651
14676,1651
15932,1651
17524,1651
18781,1651
20415,1651
21986,1651
23890,1651
25462,1651
27074,1651
27080,1651
27141,1651
27252,1651
27478,1651
27492,1651
27771,1651
28341,1651
28756,1651
28768,1651
28969,1651
29136,1651
29771,1651
29819,1651
30463,1651
31352,1651
32372,1651
33291,1651
34380,1651
35300,1651
36438,1651
37627,1651
39079,1651
40269,1651
41750,1651
43006,1651
44598,1651
45855,1651
47489,1651
49060,1651
50964,1651
52536,1651
0,1652
29,1652
66,1652
135,1652
403,1652
466,1652
695,1652
833,1652
1683,1652
1738,1652
1893,1652
2004,1652
2695,1652
2799,1652
3387,1652
3678,1652
5135,1652
5579,1652
7143,1652
7588,1652
9154,1652
9838,1652
11795,1652
12480,1652
14440,1652
15200,1652
17288,1652
18049,1652
20138,1652
21199,1652
23613,1652
24675,1652
27074,1652
27103,1652
27140,1652
27209,1652
27477,1652
27540,1652
27769,1652
27907,1652
28757,1652
28812,1652
28967,1652
29078,1652
29769,1652
29873,1652
30461,1652
30752,1652
32209,1652
32653,1652
34217,1652
34662,1652
36228,1652
36912,1652
38869,1652
39554,1652
41514,1652
42274,1652
44362,1652
45123,1652
47212,1652
48273,1652
50687,1652
51749,1652
0,1653
6,1653
74,1653
158,1653
404,1653
418,1653
711,1653
864,1653
1684,1653
1742,1653
1910,1653
2295,1653
2701,1653
2984,1653
3406,1653
4130,1653
5353,1653
6273,1653
7361,1653
8282,1653
9452,1653
10837,1653
12093,1653
13479,1653
14890,1653
16235,1653
17738,1653
19084,1653
20715,1653
22340,1653
24190,1653
25816,1653
27074,1653
27080,1653
27148,1653
27232,1653
27478,1653
27492,1653
27785,1653
27938,1653
28758,1653
28816,1653
28984,1653
29369,1653
29775,1653
30058,1653
30480,1653
31204,1653
32427,1653
33347,1653
34435,1653
35356,1653
36526,1653
37911,1653
39167,1653
40553,1653
41964,1653
43309,1653
44812,1653
46158,1653
47789,1653
49414,1653
51264,1653
52890,1653
0,1654
6,1654
65,1654
195,1654
404,1654
418,1654
716,1654
930,1654
1683,1654
1700,1654
1913,1654
2126,1654
2707,1654
2890,1654
3416,1654
3843,1654
5282,1654
6432,1654
7290,1654
8441,1654
9344,1654
10838,1654
11985,1654
13480,1654
14770,1654
16236,1654
17618,1654
19085,1654
20538,1654
22341,1654
24013,1654
25817,1654
27074,1654
27080,1654
27139,1654
27269,1654
27478,1654
27492,1654
27790,1654
28004,1654
28757,1654
28774,1654
28987,1654
29200,1654
29781,1654
29964,1654
30490,1654
30917,1654
32356,1654
33506,1654
34364,1654
35515,1654
36418,1654
37912,1654
39059,1654
40554,1654
41965,1654
43310,1654
44813,1654
46159,1654
47790,1654
49415,1654
51265,1654
52891,1654
0,1655
10,1655
69,1655
87,1655
405,1655
422,1655
701,1655
778,1655
1683,1655
1698,1655
1900,1655
1951,1655
2698,1655
2749,1655
3394,1655
3622,1655
5127,1655
5522,1655
7135,1655
7531,1655
9146,1655
9781,1655
11787,1655
12423,1655
14432,1655
15143,1655
17280,1655
17992,1655
20130,1655
21142,1655
23605,1655
24618,1655
27074,1655
27084,1655
27143,1655
27161,1655
27479,1655
27496,1655
27775,1655
27852,1655
28757,1655
28772,1655
28974,1655
29025,1655
29772,1655
29823,1655
30468,1655
30696,1655
32201,1655
32596,1655
34209,1655
34605,1655
36220,1655
36855,1655
38861,1655
39497,1655
41506,1655
42217,1655
44354,1655
45066,1655
47204,1655
48216,1655
50679,1655
51692,1655
0,1656
24,1656
70,1656
149,1656
407,1656
478,1656
709,1656
848,1656
1682,1656
1719,1656
1904,1656
2020,1656
2709,1656
2813,1656
3435,1656
3694,1656
5246,1656
5779,1656
7254,1656
7788,1656
9297,1656
10054,1656
11938,1656
12696,1656
14874,1656
16237,1656
17722,1656
19086,1656
20694,1656
22342,1656
24169,1656
25818,1656
27074,1656
27098,1656
27145,1656
27223,1656
27481,1656
27552,1656
27783,1656
27922,1656
28756,1656
28793,1656
28978,1656
29094,1656
29783,1656
29887,1656
30509,1656
30768,1656
32320,1656
32853,1656
34328,1656
34862,1656
36371,1656
37128,1656
39012,1656
39770,1656
41948,1656
43311,1656
44796,1656
46160,1656
47768,1656
49416,1656
51243,1656
52892,1656
0,1657
5,1657
66,1657
95,1657
407,1657
530,1657
730,1657
1314,1657
1684,1657
1746,1657
1894,1657
2464,1657
2729,1657
2975,1657
3560,1657
4500,1657
5399,1657
6433,1657
7407,1657
8442,1657
9539,1657
10839,1657
12180,1657
13481,1657
14892,1657
16238,1657
17740,1657
19087,1657
20717,1657
22343,1657
24192,1657
25819,1657
27074,1657
27079,1657
27140,1657
27169,1657
27481,1657
27604,1657
27804,1657
28388,1657
28758,1657
28820,1657
28968,1657
29538,1657
29803,1657
30049,1657
30634,1657
31574,1657
32473,1657
33507,1657
34481,1657
35516,1657
36613,1657
37913,1657
39254,1657
40555,1657
41966,1657
43312,1657
44814,1657
46161,1657
47791,1657
49417,1657
51266,1657
52893,1657
0,1658
24,1658
66,1658
169,1658
402,1658
494,1658
696,1658
879,1658
1683,1658
1727,1658
1893,1658
2047,1658
2706,1658
2834,1658
3423,1658
3728,1658
5167,1658
5629,1658
7175,1658
7638,1658
9188,1658
9888,1658
11829,1658
12530,1658
14511,1658
15253,1658
